userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
179,20984,4,3,3,3.5,3.25,3,4.25,3.583333333,4,3.75,3,2.833333333,2.75,3.5,2.25,3.166666667,3,2.75,3.75,4.25,4.25,4.5,4,0.1929186126,0.496850063,1.845890411,0.4583432012,0.06297814208,0.02057088148,-0.08761265375,0.966392302,2756823.263,2800498.134,0.03579259391,0.9629229878,1348.414042,0.5125663125,3880.075575,0.4451796663,2059344138197,7.03785E+16,0.3501105999,0.9098137621,0.4783091853,12.97026261,10.29207658,3.867150257,8.135778217,1.738056111,0.9212154703,3.966532773,1.654396036
229,20984,1,2,1,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.1929186126,0.496850063,1.845890411,0.4583432012,0.06297814208,0.02057088148,-0.08761265375,0.966392302,2756823.263,2800498.134,0.03579259391,0.9629229878,1348.414042,0.5125663125,3880.075575,0.4451796663,2059344138197,7.03785E+16,0.3501105999,0.9098137621,0.4783091853,12.97026261,10.29207658,3.867150257,8.135778217,1.738056111,0.9212154703,3.966532773,1.654396036
256,20984,5,5,3,3.416666667,2.75,3.5,4,3.666666667,3.5,4.25,3.25,3.416666667,3.75,3.5,3,3.5,3.75,3,3.75,4.916666667,5,4.75,5,0.1929186126,0.496850063,1.845890411,0.4583432012,0.06297814208,0.02057088148,-0.08761265375,0.966392302,2756823.263,2800498.134,0.03579259391,0.9629229878,1348.414042,0.5125663125,3880.075575,0.4451796663,2059344138197,7.03785E+16,0.3501105999,0.9098137621,0.4783091853,12.97026261,10.29207658,3.867150257,8.135778217,1.738056111,0.9212154703,3.966532773,1.654396036
259,20984,3,3,3,4.166666667,4,4.5,4,2.916666667,3.25,3.5,2,4.25,4,4.5,4.25,3.666666667,4.5,3,3.5,4.333333333,3.75,4.75,4.5,0.1929186126,0.496850063,1.845890411,0.4583432012,0.06297814208,0.02057088148,-0.08761265375,0.966392302,2756823.263,2800498.134,0.03579259391,0.9629229878,1348.414042,0.5125663125,3880.075575,0.4451796663,2059344138197,7.03785E+16,0.3501105999,0.9098137621,0.4783091853,12.97026261,10.29207658,3.867150257,8.135778217,1.738056111,0.9212154703,3.966532773,1.654396036
278,20984,5,4,4,2.5,2,2.5,3,3.666666667,4.25,3.5,3.25,2.333333333,2,2.25,2.75,4.583333333,5,4.25,4.5,4.5,4.75,4.5,4.25,0.1929186126,0.496850063,1.845890411,0.4583432012,0.06297814208,0.02057088148,-0.08761265375,0.966392302,2756823.263,2800498.134,0.03579259391,0.9629229878,1348.414042,0.5125663125,3880.075575,0.4451796663,2059344138197,7.03785E+16,0.3501105999,0.9098137621,0.4783091853,12.97026261,10.29207658,3.867150257,8.135778217,1.738056111,0.9212154703,3.966532773,1.654396036
78,31706,1,1,1,2.583333333,2.5,3.25,2,2.5,3.25,2.5,1.75,2.25,2.25,1.5,3,4.166666667,4.25,4.25,4,4.416666667,4.75,4.75,3.75,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
81,31706,5,4,3,3.5,4.5,1.75,4.25,4.416666667,4.25,5,4,2.75,3.75,2,2.5,1.75,3,1.25,1,2.583333333,3,1.25,3.5,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
109,31706,5,5,4,2.666666667,2.75,2.25,3,3.5,3,4.5,3,2.666666667,2.5,2.5,3,3.083333333,3.25,3,3,3.583333333,3.75,3,4,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
247,31706,4,4,3,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
280,31706,4,4,4,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
287,31706,2,2,1,1.916666667,1.5,1.75,2.5,4.25,5,5,2.75,4.166666667,4.5,3.75,4.25,3.333333333,3.5,3,3.5,3.916666667,4.5,3.5,3.75,0.1995214965,0.5793752674,3.436257065,0.6942690609,0.05810869565,0.02107433494,0.01952078751,0.9705654258,3340760.383,3496419.495,-0.180034659,0.9587754516,2301.785707,0.6696496277,5917.787033,0.4604642703,2312413068311,8.64576E+16,0.5320628109,0.9454181148,0.4874052155,15.29500532,8.701768874,7.147444146,8.019895852,0.461724766,-3.200959273,4.819628407,3.820057896
83,29334,4,2,4,3.916666667,3.5,3.5,4.75,3.75,4.75,3.25,3.25,3.25,3.75,2.75,3.25,3,3.5,2.5,3,4.916666667,5,5,4.75,0.2907707873,0.5313396149,3.519879719,0.4502035472,0.05769230769,0.01759221891,0.07674645755,0.9696019965,4818050.993,3168643.099,-0.05452996915,0.9630127054,2494.158254,0.6750942653,5177.332137,0.3104258385,6163799809715,3.10332E+17,0.5049294883,0.9487666253,0.4937782005,15.17589989,7.730635445,6.728139893,4.683789505,1.223236096,-6.650127541,14.78221424,3.027115401
111,29334,2,2,1,2.916666667,3.25,3,2.5,3.083333333,4,3.25,2,2.833333333,3,2,3.5,2.833333333,3,3.75,1.75,4.833333333,5,5,4.5,0.2907707873,0.5313396149,3.519879719,0.4502035472,0.05769230769,0.01759221891,0.07674645755,0.9696019965,4818050.993,3168643.099,-0.05452996915,0.9630127054,2494.158254,0.6750942653,5177.332137,0.3104258385,6163799809715,3.10332E+17,0.5049294883,0.9487666253,0.4937782005,15.17589989,7.730635445,6.728139893,4.683789505,1.223236096,-6.650127541,14.78221424,3.027115401
186,29334,2,2,1,2.916666667,3.5,2.5,2.75,3.416666667,3,4,3.25,2.75,2.75,2.75,2.75,4.083333333,4.5,4.5,3.25,4.916666667,5,4.75,5,0.2907707873,0.5313396149,3.519879719,0.4502035472,0.05769230769,0.01759221891,0.07674645755,0.9696019965,4818050.993,3168643.099,-0.05452996915,0.9630127054,2494.158254,0.6750942653,5177.332137,0.3104258385,6163799809715,3.10332E+17,0.5049294883,0.9487666253,0.4937782005,15.17589989,7.730635445,6.728139893,4.683789505,1.223236096,-6.650127541,14.78221424,3.027115401
229,29334,2,2,2,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.2907707873,0.5313396149,3.519879719,0.4502035472,0.05769230769,0.01759221891,0.07674645755,0.9696019965,4818050.993,3168643.099,-0.05452996915,0.9630127054,2494.158254,0.6750942653,5177.332137,0.3104258385,6163799809715,3.10332E+17,0.5049294883,0.9487666253,0.4937782005,15.17589989,7.730635445,6.728139893,4.683789505,1.223236096,-6.650127541,14.78221424,3.027115401
317,29334,5,5,4,3.5,3,3.75,3.75,3.583333333,3.75,4,3,3.916666667,3.75,3.75,4.25,2.083333333,2.5,1.75,2,4,4.25,3.75,4,0.2907707873,0.5313396149,3.519879719,0.4502035472,0.05769230769,0.01759221891,0.07674645755,0.9696019965,4818050.993,3168643.099,-0.05452996915,0.9630127054,2494.158254,0.6750942653,5177.332137,0.3104258385,6163799809715,3.10332E+17,0.5049294883,0.9487666253,0.4937782005,15.17589989,7.730635445,6.728139893,4.683789505,1.223236096,-6.650127541,14.78221424,3.027115401
40,16461,5,5,5,3.25,3,3.5,3.25,2.333333333,2,3,2,3.416666667,3,3.5,3.75,2.583333333,3,2.25,2.5,2.833333333,2.75,2,3.75,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
82,16461,2,2,2,2.416666667,2,2.5,2.75,3.583333333,3.75,4,3,3.416666667,3.25,3.5,3.5,3.083333333,3.5,3.25,2.5,3.416666667,3.75,3,3.5,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
122,16461,4,4,5,3.333333333,3.75,3.5,2.75,3.25,4,3,2.75,3,3,2.75,3.25,3.5,3.5,3.5,3.5,4,4.75,3.25,4,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
124,16461,3,3,3,2.5,2,2.25,3.25,3.5,4,3.5,3,3.083333333,3.5,3,2.75,3.916666667,4,4,3.75,4.25,4.5,4.25,4,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
190,16461,4,3,3,4,4.5,4,3.5,4.416666667,4.25,4.75,4.25,4.25,4.75,4,4,2.083333333,2.75,2,1.5,3.833333333,3,4.5,4,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
199,16461,4,4,3,3.166666667,3.25,2.75,3.5,3.916666667,4.5,4,3.25,3.083333333,2.5,3.25,3.5,3.833333333,4,3.75,3.75,4.5,3.75,4.75,5,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
259,16461,2,2,2,4.166666667,4,4.5,4,2.916666667,3.25,3.5,2,4.25,4,4.5,4.25,3.666666667,4.5,3,3.5,4.333333333,3.75,4.75,4.5,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
312,16461,4,3,3,2.75,2.75,3,2.5,3.833333333,4,5,2.5,3,2.25,3.5,3.25,3.5,4,3.75,2.75,2.333333333,3,1,3,0.2187028052,0.4916600477,2.174321436,0.7369702921,0.06404517454,0.02679486953,-0.008737651387,0.9670210566,3283986.187,2613169.016,-0.147172752,0.9618595289,1770.369783,0.5725169021,4155.347754,0.3993022345,3598584926033,1.38893E+17,0.4067765764,0.9278735382,0.4773965856,14.63110919,8.867086317,6.005055676,6.530928787,1.125656537,-2.489848614,7.269154704,2.687224539
49,21880,5,5,3,4.916666667,5,5,4.75,3.916666667,4.25,4,3.5,4.083333333,4.5,4.5,3.25,2.25,2.75,1,3,5,5,5,5,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
103,21880,4,3,2,4.75,5,4.75,4.5,3.25,1.5,4.5,3.75,2.833333333,2.5,3.25,2.75,1,1,1,1,3.416666667,3.5,2,4.75,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
196,21880,4,3,2,3.916666667,3.75,4.25,3.75,2.916666667,3.25,3,2.5,3.5,3.75,3.75,3,3.416666667,3,3.25,4,4.416666667,4.25,4.5,4.5,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
236,21880,1,1,1,3,3.25,2.75,3,3.166666667,3.25,3.75,2.5,4.25,4.75,4,4,2.916666667,3.5,2.5,2.75,3.583333333,4,3,3.75,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
259,21880,3,1,1,4.166666667,4,4.5,4,2.916666667,3.25,3.5,2,4.25,4,4.5,4.25,3.666666667,4.5,3,3.5,4.333333333,3.75,4.75,4.5,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
300,21880,2,3,1,2.666666667,1.5,4,2.5,3.833333333,4.75,4.75,2,3.5,2.5,3.75,4.25,3.75,4.25,3.25,3.75,4.333333333,5,3,5,0.08932199962,0.5095238095,2.231518746,0.4546902874,0.07006688963,0.02469944584,-0.07043893631,0.9683357572,618728.4893,618390.455,0.03013087837,0.9553743297,1104.95589,0.4287036145,2111.66217,0.3840455898,1028071166181,3.93058E+16,0.1078390781,0.8684038431,0.4647094716,7.812050176,7.617582994,5.665804232,3.949077584,2.553969485,2.684874016,1.593826211,2.213867977
21,31021,1,1,1,2,1.25,2,2.75,3.833333333,4.25,4.75,2.5,4.083333333,4.5,3.25,4.5,4,4,4.5,3.5,3.083333333,3.75,2.75,2.75,0.2592636878,0.5953707673,2.792266816,0.7950618742,0.06114754098,0.02123740748,0.01424892172,0.9682520263,6061405.045,5877399.743,-0.08245144567,0.9680578205,1757.037629,0.5888475502,6607.977158,0.557636875,1213966785998,4.34244E+16,0.5235162337,0.9317615271,0.4635232604,15.68758901,8.440133697,6.248324062,6.310659837,2.315898433,-7.447509343,9.227170668,3.532907644
63,31021,2,1,1,3.333333333,3,3.25,3.75,4.5,5,4.25,4.25,2.583333333,1.75,3.25,2.75,2.333333333,2.25,2.5,2.25,4.166666667,4,3.75,4.75,0.2592636878,0.5953707673,2.792266816,0.7950618742,0.06114754098,0.02123740748,0.01424892172,0.9682520263,6061405.045,5877399.743,-0.08245144567,0.9680578205,1757.037629,0.5888475502,6607.977158,0.557636875,1213966785998,4.34244E+16,0.5235162337,0.9317615271,0.4635232604,15.68758901,8.440133697,6.248324062,6.310659837,2.315898433,-7.447509343,9.227170668,3.532907644
127,31021,3,3,2,2.083333333,2.25,1.5,2.5,2.583333333,3.75,2.75,1.25,3.583333333,3.75,3.5,3.5,5,5,5,5,4.166666667,4,5,3.5,0.2592636878,0.5953707673,2.792266816,0.7950618742,0.06114754098,0.02123740748,0.01424892172,0.9682520263,6061405.045,5877399.743,-0.08245144567,0.9680578205,1757.037629,0.5888475502,6607.977158,0.557636875,1213966785998,4.34244E+16,0.5235162337,0.9317615271,0.4635232604,15.68758901,8.440133697,6.248324062,6.310659837,2.315898433,-7.447509343,9.227170668,3.532907644
239,31021,3,2,1,3.833333333,3.75,4.25,3.5,2.583333333,2.75,3,2,3.833333333,3.75,3.75,4,2.333333333,2.75,2.25,2,4.083333333,5,3,4.25,0.2592636878,0.5953707673,2.792266816,0.7950618742,0.06114754098,0.02123740748,0.01424892172,0.9682520263,6061405.045,5877399.743,-0.08245144567,0.9680578205,1757.037629,0.5888475502,6607.977158,0.557636875,1213966785998,4.34244E+16,0.5235162337,0.9317615271,0.4635232604,15.68758901,8.440133697,6.248324062,6.310659837,2.315898433,-7.447509343,9.227170668,3.532907644
248,31021,4,3,4,2.5,2.5,3,2,3.166666667,3.5,3.25,2.75,2.083333333,2,2.25,2,4.75,4.75,5,4.5,4.5,5,3.75,4.75,0.2592636878,0.5953707673,2.792266816,0.7950618742,0.06114754098,0.02123740748,0.01424892172,0.9682520263,6061405.045,5877399.743,-0.08245144567,0.9680578205,1757.037629,0.5888475502,6607.977158,0.557636875,1213966785998,4.34244E+16,0.5235162337,0.9317615271,0.4635232604,15.68758901,8.440133697,6.248324062,6.310659837,2.315898433,-7.447509343,9.227170668,3.532907644
113,30691,2,2,2,3.5,3,3.75,3.75,2.833333333,3.5,2.5,2.5,3.5,3.25,3.5,3.75,2.416666667,1.5,2.5,3.25,3.333333333,4.25,2.25,3.5,0.1970931235,0.6135707411,2.057692308,0.6213624447,0.06633237822,0.02677628927,0.01910519199,0.9671100664,4920555.803,5587120.142,-0.009091922647,0.9669883771,1728.173314,0.6309754878,5305.98758,0.5217809973,1493491287373,4.5771E+16,0.4961718099,0.9361682026,0.485748061,13.43800265,7.275608269,7.598431701,4.575303069,1.753245974,-0.8124978931,3.405315466,3.526802409
160,30691,3,2,2,3.25,3,4.25,2.5,3.333333333,3.5,3.75,2.75,3.333333333,3,2.75,4.25,3.166666667,3.25,3,3.25,4.416666667,4.75,4.5,4,0.1970931235,0.6135707411,2.057692308,0.6213624447,0.06633237822,0.02677628927,0.01910519199,0.9671100664,4920555.803,5587120.142,-0.009091922647,0.9669883771,1728.173314,0.6309754878,5305.98758,0.5217809973,1493491287373,4.5771E+16,0.4961718099,0.9361682026,0.485748061,13.43800265,7.275608269,7.598431701,4.575303069,1.753245974,-0.8124978931,3.405315466,3.526802409
166,30691,2,1,1,2.083333333,3,1.75,1.5,3.5,4.25,3.5,2.75,1.666666667,1.25,1.25,2.5,4.416666667,5,4.25,4,4.416666667,5,4.75,3.5,0.1970931235,0.6135707411,2.057692308,0.6213624447,0.06633237822,0.02677628927,0.01910519199,0.9671100664,4920555.803,5587120.142,-0.009091922647,0.9669883771,1728.173314,0.6309754878,5305.98758,0.5217809973,1493491287373,4.5771E+16,0.4961718099,0.9361682026,0.485748061,13.43800265,7.275608269,7.598431701,4.575303069,1.753245974,-0.8124978931,3.405315466,3.526802409
214,30691,1,1,1,3.5,2.75,4.75,3,2.666666667,3,2.25,2.75,4.75,4.75,4.5,5,2.833333333,3.5,2.25,2.75,4.083333333,4,3.5,4.75,0.1970931235,0.6135707411,2.057692308,0.6213624447,0.06633237822,0.02677628927,0.01910519199,0.9671100664,4920555.803,5587120.142,-0.009091922647,0.9669883771,1728.173314,0.6309754878,5305.98758,0.5217809973,1493491287373,4.5771E+16,0.4961718099,0.9361682026,0.485748061,13.43800265,7.275608269,7.598431701,4.575303069,1.753245974,-0.8124978931,3.405315466,3.526802409
16,27101,1,1,1,3,2.75,3.25,3,3.333333333,3.5,3.5,3,2.833333333,2.25,2.75,3.5,3.333333333,3.25,3.75,3,2.833333333,2.75,2.5,3.25,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
21,27101,1,1,1,2,1.25,2,2.75,3.833333333,4.25,4.75,2.5,4.083333333,4.5,3.25,4.5,4,4,4.5,3.5,3.083333333,3.75,2.75,2.75,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
23,27101,2,2,2,2.833333333,2.75,3,2.75,3.75,4.75,3.25,3.25,2.916666667,2.25,3.25,3.25,4.333333333,4.5,4,4.5,4.083333333,4.25,3.75,4.25,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
135,27101,3,2,2,3.666666667,3,4.25,3.75,3.166666667,3.5,3.5,2.5,3.583333333,4,3,3.75,1.5,2.25,1.25,1,3.5,3.75,2.25,4.5,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
182,27101,5,4,4,4.333333333,4,4.75,4.25,3.166666667,2.75,3,3.75,3.666666667,4,3.25,3.75,4,4.5,4,3.5,4.666666667,4,5,5,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
184,27101,1,1,1,3.083333333,3.25,3.25,2.75,3.916666667,4.5,3.5,3.75,4.166666667,4.75,3.75,4,3.666666667,4.75,4,2.25,4.666666667,4.75,4.5,4.75,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
191,27101,1,1,1,4.416666667,5,4,4.25,2.416666667,2.75,2.75,1.75,3.5,3.75,3.75,3,2.916666667,3,2.75,3,4,4.25,3.75,4,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
231,27101,4,4,4,2.833333333,2,3.75,2.75,2.583333333,2.5,2.75,2.5,4.166666667,4.25,3.75,4.5,1.833333333,2.5,1,2,3.833333333,2.75,4,4.75,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
233,27101,4,2,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3,2,2.916666667,4,2.75,2,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
238,27101,2,2,1,1.833333333,1.5,2.25,1.75,4.416666667,4.75,4.5,4,3.833333333,4,3,4.5,3.916666667,5,4.5,2.25,4.416666667,5,5,3.25,0.05441834243,0.5595026643,4.821997106,0.2077383843,0.07179640719,0.03155231627,-0.08394808542,0.9636445998,295430.2567,275200.5443,0.1157337322,0.954711641,1344.38962,0.4170197544,3241.28569,1.449838097,62280113514,630259515934078,0.245801856,0.8726944416,0.4278354584,7.453693065,7.522172577,7.883176696,2.971470807,1.395268994,1.344498382,1.183920957,1.720669972
